order_id,order_date,store_id,product_id,product_name,category,quantity,unit_price,region
ORD-02958,2026-06-14,ST-013,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,Central
ORD-03718,2026-07-11,ST-009,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,West
ORD-03970,2026-07-19,ST-006,SKU-GR-001,Organic Almonds 500g,Grocery,3,6.49,East
ORD-01408,2026-04-19,ST-010,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,South
ORD-04011,2026/07/20,ST-018,SKU-HM-003,Cotton Bedsheet Set,Home,1,14.99,East
ORD-00897,2026-03-31,ST-004,SKU-GR-002,Green Tea Box 25pk,Grocery,4,2.49,Central
ORD-00172,2026-03-07,ST-001,SKU-GR-001,Organic Almonds 500g,Grocery,2,6.49,North
ORD-04133,2026-07-24,ST-004,SKU-GR-002,Green Tea Box 25pk,Grocery,5,2.49,West
ORD-04080,2026-07-23,ST-022,SKU-HM-004,Non-stick Pan 24cm,Home,-4,9.99,North
ORD-00455,2026-03-16,ST-001,SKU-GR-001,Organic Almonds 500g,Grocery,2,6.49,South
ORD-03326,2026-06-27,ST-020,SKU-TY-002,Building Blocks 100pc,Toys,1,12.99,Central
ORD-04748,2026-08-16,ST-023,SKU-TY-001,Wooden Puzzle Set,Toys,2,7.99,East
ORD-00568,2026-03-20,ST-024,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,East
ORD-00720,2026-03-25,ST-022,SKU-AP-004,Wool Socks 3-pack,Apparel,4,3.49,West
ORD-03116,2026-06-20,ST-013,SKU-TY-003,Plush Bear Medium,Toys,4,6.49,East
ORD-03331,2026-06-27,ST-014,SKU-EL-001,Wireless Earbuds,Electronics,1,18.49,North
ORD-03867,2026-07-16,ST-001,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,2,8.99,West
ORD-03642,2026-07-08,ST-019,SKU-ST-004,Sticky Notes Set,Stationery,5,0.99,West
ORD-03875,2026-07-16,ST-018,SKU-ST-003,Desk Organizer,Stationery,5,5.99,North
ORD-01221,2026-04-12,ST-001,SKU-BE-005,Lip Balm Pack of 3,Beauty,4,1.49,Central
ORD-04347,2026-08-02,ST-010,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,1,1.99,North
ORD-05043,2026-08-25,ST-012,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,3,1.99,West
ORD-04037,2026-07-21,ST-019,SKU-BE-002,Sunscreen SPF 50,Beauty,,5.49,East
ORD-04435,2026-08-05,ST-018,SKU-GR-001,Organic Almonds 500g,Grocery,2,6.49,Central
ORD-04531,2026-08-08,ST-007,SKU-HM-005,Storage Basket Set,Home,4,6.99,East
ORD-02877,2026-06-11,ST-010,SKU-ST-003,Desk Organizer,Stationery,5,5.99,East
ORD-04808,2026-08-18,ST-023,SKU-ST-004,Sticky Notes Set,Stationery,2,0.99,East
ORD-02292,2026-05-21,ST-019,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,North
ORD-00010,2026-03-01,ST-022,SKU-TY-005,Remote Control Car,Toys,3,16.99,East
ORD-03619,2026-07-08,ST-024,SKU-ST-003,Desk Organizer,Stationery,1,5.99,South
ORD-02889,2026-06-12,ST-004,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,1,8.99,South
ORD-03850,2026-07-15,ST-014,SKU-EL-004,Power Bank 10000mAh,Electronics,1,12.99,South
ORD-04371,2026-08-03,ST-016,SKU-EL-004,Power Bank 10000mAh,Electronics,1,12.99,South
ORD-01853,2026-05-05,ST-006,SKU-EL-001,Wireless Earbuds,Electronics,3,18.49,East
ORD-03994,2026-07-20,ST-015,SKU-GR-005,Dark Chocolate Bar,Grocery,2,1.79,East
ORD-00359,2026-03-12,ST-004,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,East
ORD-00962,2026-04-02,ST-004,SKU-HM-005,Storage Basket Set,Home,5,6.99,North
ORD-03471,2026-07-03,ST-015,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,West
ORD-00523,2026-03-19,ST-012,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,5,1.99,West
ORD-01046,2026-04-05,ST-011,SKU-ST-001,Notebook A5 Ruled,Stationery,1,1.29,East
ORD-03294,2026-06-26,ST-010,SKU-GR-001,Organic Almonds 500g,Grocery,4,6.49,North
ORD-01070,2026-04-06,ST-023,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,West
ORD-00855,2026-03-30,ST-015,SKU-ST-004,Sticky Notes Set,Stationery,,0.99,South
ORD-01035,2026-04-05,ST-017,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,West
ORD-04187,2026-07-26,ST-007,SKU-AP-003,Denim Jacket,Apparel,1,23.99,Central
ORD-04991,2026-08-24,ST-014,SKU-ST-003,Desk Organizer,Stationery,2,5.99,South
ORD-00506,2026-03-18,ST-016,SKU-HM-001,Ceramic Mug Set,Home,4,5.99,West
ORD-01317,2026-04-15,ST-015,SKU-TY-003,Plush Bear Medium,Toys,1,6.49,East
ORD-03495,2026-07-04,ST-010,SKU-AP-005,Rain Jacket,Apparel,5,18.99,North
ORD-03940,2026-07-18,ST-009,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,East
ORD-00258,2026-03-09,ST-007,SKU-BE-005,Lip Balm Pack of 3,Beauty,1,1.49,North
ORD-02759,2026-06-07,ST-014,SKU-HM-003,Cotton Bedsheet Set,Home,2,14.99,Central
ORD-02408,2026-05-25,ST-002,SKU-BE-004,Hand Cream 100ml,Beauty,5,1.99,West
ORD-01921,2026-05-07,ST-022,SKU-EL-005,Smartwatch Band,Electronics,1,7.99,South
ORD-04228,2026-07-28,ST-018,SKU-TY-005,Remote Control Car,Toys,3,16.99,West
ORD-01804,2026-05-03,ST-009,SKU-BE-005,Lip Balm Pack of 3,Beauty,1,1.49,East
ORD-01946,2026-05-08,ST-016,SKU-HM-002,LED Desk Lamp,Home,1,11.99,East
ORD-04595,2026-08-11,ST-014,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,4,8.99,North
ORD-04809,2026-08-18,ST-015,SKU-EL-003,Bluetooth Speaker,Electronics,1,24.99,East
ORD-00091,2026-03-03,ST-024,SKU-TY-001,Wooden Puzzle Set,Toys,1,7.99,East
ORD-03751,2026-07-12,ST-016,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,5,1.99,North
ORD-01815,2026-05-04,ST-001,SKU-BE-004,Hand Cream 100ml,Beauty,3,1.99,East
ORD-00039,2026-03-02,ST-014,SKU-AP-002,Running Shoes,Apparel,2,29.99,South
ORD-02443,2026-05-26,ST-003,SKU-HM-001,Ceramic Mug Set,Home,2,5.99,East
ORD-01380,2026-04-18,ST-024,SKU-EL-002,USB-C Charger 30W,Electronics,3,8.99,East
ORD-04937,2026-08-22,ST-002,SKU-GR-002,Green Tea Box 25pk,Grocery,1,2.49,South
ORD-02015,2026-05-10,ST-012,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,1,8.99,North
ORD-03321,2026-06-27,ST-022,SKU-EL-001,Wireless Earbuds,Electronics,1,18.49,South
ORD-02250,2026-05-20,ST-024,SKU-AP-002,Running Shoes,Apparel,3,,East
ORD-03869,2026-07-16,ST-007,SKU-EL-005,Smartwatch Band,Electronics,2,7.99,East
ORD-02072,2026-05-13,ST-004,SKU-EL-005,Smartwatch Band,Electronics,1,7.99,West
ORD-02850,2026-06-10,ST-014,SKU-HM-001,Ceramic Mug Set,Home,1,5.99,Central
ORD-03907,2026-07-17,ST-024,SKU-EL-003,Bluetooth Speaker,Electronics,4,24.99,East
ORD-04885,2026-08-20,ST-019,SKU-BE-005,Lip Balm Pack of 3,Beauty,3,1.49,Central
ORD-01344,2026-04-17,ST-007,SKU-BE-002,Sunscreen SPF 50,Beauty,2,5.49,West
ORD-00780,2026-03-28,ST-022,SKU-AP-002,Running Shoes,Apparel,4,29.99,North
ORD-00136,2026-03-05,ST-011,SKU-ST-004,Sticky Notes Set,Stationery,1,0.99,Central
ORD-03906,2026-07-17,ST-011,SKU-AP-003,Denim Jacket,Apparel,1,23.99,West
ORD-04490,2026-08-07,ST-007,SKU-GR-001,Organic Almonds 500g,Grocery,2,6.49,Central
ORD-03818,2026-07-14,ST-001,SKU-ST-001,Notebook A5 Ruled,Stationery,2,1.29,East
ORD-01531,2026-04-23,ST-008,SKU-AP-002,Running Shoes,Apparel,2,29.99,Central
ORD-05014,2026-08-24,ST-009,SKU-AP-002,Running Shoes,Apparel,5,29.99,North
ORD-03573,2026-07-06,ST-008,SKU-EL-003,Bluetooth Speaker,Electronics,5,24.99,East
ORD-00899,2026-03-31,ST-018,SKU-HM-005,Storage Basket Set,Home,1,6.99,East
ORD-00550,2026-03-20,ST-006,SKU-TY-002,Building Blocks 100pc,Toys,2,12.99,Central
ORD-01728,2026-04-30,ST-009,SKU-HM-003,Cotton Bedsheet Set,Home,4,14.99,South
ORD-00635,2026-03-22,ST-013,SKU-GR-002,Green Tea Box 25pk,Grocery,1,2.49,East
ORD-04099,2026-07-23,ST-003,SKU-AP-004,Wool Socks 3-pack,Apparel,4,3.49,North
ORD-04464,2026-08-06,ST-013,SKU-ST-001,Notebook A5 Ruled,Stationery,1,1.29,Central
ORD-04776,2026-08-16,ST-008,SKU-GR-005,Dark Chocolate Bar,Grocery,3,1.79,Central
ORD-04887,2026-08-20,ST-005,SKU-HM-002,LED Desk Lamp,Home,4,11.99,East
ORD-00965,2026-04-03,ST-002,SKU-ST-003,Desk Organizer,Stationery,3,5.99,Central
ORD-03020,2026-06-17,ST-022,SKU-HM-003,Cotton Bedsheet Set,Home,3,14.99,North
ORD-02284,2026-05-21,ST-020,SKU-AP-005,Rain Jacket,Apparel,1,18.99,North
ORD-03740,2026-07-12,ST-005,SKU-EL-004,Power Bank 10000mAh,Electronics,2,12.99,North
ORD-04466,2026-08-06,ST-021,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,West
ORD-02776,2026-06-08,ST-010,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,2,2.49,Central
ORD-00243,2026-03-09,ST-008,SKU-GR-005,Dark Chocolate Bar,Grocery,5,1.79,North
ORD-04823,2026-08-18,ST-009,SKU-ST-002,Gel Pen Pack of 10,Stationery,1,1.49,West
ORD-03347,2026-06-28,ST-015,SKU-GR-002,Green Tea Box 25pk,Grocery,2,2.49,Central
ORD-01422,2026-04-20,ST-010,SKU-ST-003,Desk Organizer,Stationery,1,5.99,West
ORD-03221,2026-06-24,ST-007,SKU-TY-002,Building Blocks 100pc,Toys,2,12.99,South
ORD-00502,2026-03-18,ST-024,SKU-AP-004,Wool Socks 3-pack,Apparel,5,3.49,North
ORD-04366,2026-08-03,ST-004,SKU-EL-004,Power Bank 10000mAh,Electronics,4,12.99,East
ORD-01989,2026-05-09,ST-001,SKU-HM-002,LED Desk Lamp,Home,2,11.99,Central
ORD-03036,2026-06-17,ST-019,SKU-AP-005,Rain Jacket,Apparel,3,18.99,East
ORD-04565,2026-08-10,ST-017,SKU-HM-004,Non-stick Pan 24cm,Home,1,9.99,East
ORD-02126,2026-05-15,ST-019,SKU-EL-004,Power Bank 10000mAh,Electronics,1,12.99,West
ORD-02543,2026-05-30,ST-004,SKU-BE-004,Hand Cream 100ml,Beauty,5,1.99,West
ORD-01219,2026/04/12,ST-002,SKU-TY-005,Remote Control Car,Toys,1,16.99,East
ORD-01965,2026-05-08,ST-015,SKU-TY-003,Plush Bear Medium,Toys,2,6.49,North
ORD-00240,2026-03-09,ST-001,SKU-BE-004,Hand Cream 100ml,Beauty,2,1.99,North
ORD-02353,2026-05-23,ST-014,SKU-TY-003,Plush Bear Medium,Toys,2,6.49,North
ORD-01536,2026-04-24,ST-020,SKU-ST-004,Sticky Notes Set,Stationery,5,0.99,West
ORD-04839,2026-08-19,ST-003,SKU-EL-004,Power Bank 10000mAh,Electronics,1,12.99,West
ORD-00541,2026-03-19,ST-002,SKU-ST-002,Gel Pen Pack of 10,Stationery,4,1.49,Central
ORD-00475,2026-03-17,ST-004,SKU-BE-003,Shampoo 400ml,Beauty,,3.49,South
ORD-01017,2026-04-04,ST-001,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,4,1.99,Central
ORD-03822,2026-07-14,ST-007,SKU-HM-001,Ceramic Mug Set,Home,4,5.99,Central
ORD-04428,2026-08-05,ST-011,SKU-TY-003,Plush Bear Medium,Toys,5,6.49,East
ORD-02000,2026-05-10,ST-015,SKU-BE-005,Lip Balm Pack of 3,Beauty,1,1.49,North
ORD-01739,2026-05-01,ST-015,SKU-TY-005,Remote Control Car,Toys,5,16.99,North
ORD-00079,2026-03-03,ST-007,SKU-HM-005,Storage Basket Set,Home,3,6.99,East
ORD-05009,2026-08-24,ST-020,SKU-BE-003,Shampoo 400ml,Beauty,2,3.49,Central
ORD-04480,2026-08-07,ST-009,SKU-ST-001,Notebook A5 Ruled,Stationery,2,1.29,South
ORD-01319,2026-04-15,ST-021,SKU-HM-005,Storage Basket Set,Home,3,6.99,North
ORD-03597,2026-07-07,ST-006,SKU-EL-003,Bluetooth Speaker,Electronics,2,24.99,West
ORD-00980,2026-04-03,ST-017,SKU-BE-004,Hand Cream 100ml,Beauty,5,1.99,Central
ORD-01111,2026-04-08,ST-017,SKU-EL-001,Wireless Earbuds,Electronics,1,18.49,North
ORD-00206,2026-03-08,ST-012,SKU-GR-002,Green Tea Box 25pk,Grocery,5,2.49,West
ORD-01882,2026-05-06,ST-015,SKU-HM-003,Cotton Bedsheet Set,Home,1,14.99,East
ORD-01057,2026-04-06,ST-023,SKU-ST-001,Notebook A5 Ruled,Stationery,4,1.29,Central
ORD-03634,2026-07-08,ST-012,SKU-GR-001,Organic Almonds 500g,Grocery,2,6.49,Central
ORD-02382,2026-05-24,ST-011,SKU-TY-003,Plush Bear Medium,Toys,,6.49,West
ORD-02631,2026-06-03,ST-009,SKU-AP-001,Cotton T-Shirt,Apparel,5,4.99,North
ORD-01783,2026-05-02,ST-014,SKU-BE-004,Hand Cream 100ml,Beauty,1,1.99,East
ORD-02846,2026-06-10,ST-022,SKU-HM-001,Ceramic Mug Set,Home,3,5.99,South
ORD-02201,2026-05-18,ST-018,SKU-EL-004,Power Bank 10000mAh,Electronics,4,,West
ORD-03734,2026-07-12,ST-017,SKU-AP-003,Denim Jacket,Apparel,2,23.99,East
ORD-03370,2026-06-29,ST-024,SKU-AP-004,Wool Socks 3-pack,Apparel,4,3.49,North
ORD-03743,2026-07-12,ST-007,SKU-BE-002,Sunscreen SPF 50,Beauty,2,5.49,West
ORD-01180,2026-04-10,ST-022,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,1,8.99,East
ORD-04351,2026-08-02,ST-001,SKU-TY-005,Remote Control Car,Toys,3,16.99,West
ORD-05098,2026-08-27,ST-019,SKU-TY-001,Wooden Puzzle Set,Toys,3,7.99,South
ORD-02109,2026-05-14,ST-013,SKU-TY-003,Plush Bear Medium,Toys,1,6.49,West
ORD-03082,2026-06-19,ST-012,SKU-HM-003,Cotton Bedsheet Set,Home,3,14.99,West
ORD-02031,2026-05-11,ST-015,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,East
ORD-02320,2026-05-22,ST-005,SKU-TY-003,Plush Bear Medium,Toys,1,6.49,South
ORD-03257,2026-06-25,ST-023,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,Central
ORD-04259,2026-07-29,ST-018,SKU-AP-003,Denim Jacket,Apparel,1,23.99,Central
ORD-04471,2026-08-06,ST-006,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,1,2.49,East
ORD-04779,2026-08-17,ST-019,SKU-AP-001,Cotton T-Shirt,Apparel,4,4.99,West
ORD-00412,2026-03-14,ST-019,SKU-HM-004,Non-stick Pan 24cm,Home,4,9.99,Central
ORD-00782,2026-03-28,ST-011,SKU-HM-002,LED Desk Lamp,Home,1,11.99,East
ORD-04071,2026-07-22,ST-011,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,Central
ORD-03756,2026-07-12,ST-021,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,2,8.99,East
ORD-00533,2026-03-19,ST-021,SKU-EL-003,Bluetooth Speaker,Electronics,1,24.99,East
ORD-04919,2026-08-21,ST-003,SKU-AP-002,Running Shoes,Apparel,5,29.99,East
ORD-04747,2026-08-16,ST-022,SKU-TY-003,Plush Bear Medium,Toys,2,6.49,West
ORD-04605,2026-08-11,ST-013,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,1,,West
ORD-01781,2026-05-02,ST-020,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,5,2.49,East
ORD-01061,2026-04-06,ST-005,SKU-BE-005,Lip Balm Pack of 3,Beauty,-2,1.49,South
ORD-03479,2026-07-03,ST-009,SKU-GR-005,Dark Chocolate Bar,Grocery,1,1.79,West
ORD-00035,2026-03-02,ST-022,SKU-ST-003,Desk Organizer,Stationery,1,5.99,South
ORD-01959,2026-05-08,ST-012,SKU-GR-005,Dark Chocolate Bar,Grocery,1,1.79,West
ORD-01502,2026-04-22,ST-021,SKU-HM-002,LED Desk Lamp,Home,2,11.99,North
ORD-05061,2026-08-26,ST-011,SKU-AP-004,Wool Socks 3-pack,Apparel,3,3.49,East
ORD-01553,2026-04-24,ST-019,SKU-HM-004,Non-stick Pan 24cm,Home,3,9.99,West
ORD-04318,2026-07-31,ST-022,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,West
ORD-03832,2026-07-15,ST-020,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,1,1.99,South
ORD-00185,2026-03-07,ST-010,SKU-ST-003,Desk Organizer,Stationery,5,5.99,South
ORD-03117,2026-06-20,ST-013,SKU-HM-004,Non-stick Pan 24cm,Home,2,9.99,West
ORD-04495,2026-08-07,ST-008,SKU-AP-001,Cotton T-Shirt,Apparel,2,4.99,South
ORD-02386,2026-05-24,ST-005,SKU-EL-002,USB-C Charger 30W,Electronics,3,8.99,Central
ORD-01118,2026-04-08,ST-024,SKU-ST-001,Notebook A5 Ruled,Stationery,1,1.29,North
ORD-00362,2026-03-13,ST-022,SKU-ST-001,Notebook A5 Ruled,Stationery,2,1.29,East
ORD-02077,2026-05-13,ST-017,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,Central
ORD-05069,2026-08-26,ST-021,SKU-EL-002,USB-C Charger 30W,Electronics,4,8.99,East
ORD-04979,2026-08-24,ST-021,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,East
ORD-00499,2026-03-18,ST-008,SKU-BE-004,Hand Cream 100ml,Beauty,2,1.99,Central
ORD-02128,2026-05-15,ST-004,SKU-ST-003,Desk Organizer,Stationery,2,5.99,East
ORD-01903,2026-05-06,ST-017,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,West
ORD-04072,2026-07-22,ST-014,SKU-HM-001,Ceramic Mug Set,Home,4,5.99,West
ORD-04457,2026-08-06,ST-011,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,3,8.99,North
ORD-03420,2026-07-01,ST-001,SKU-HM-002,LED Desk Lamp,Home,5,11.99,Central
ORD-02164,2026-05-16,ST-014,SKU-AP-003,Denim Jacket,Apparel,1,23.99,East
ORD-01139,2026-04-09,ST-006,SKU-BE-003,Shampoo 400ml,Beauty,1,3.49,South
ORD-02217,2026-05-19,ST-015,SKU-EL-004,Power Bank 10000mAh,Electronics,2,12.99,Central
ORD-00445,2026-03-16,ST-022,SKU-EL-002,USB-C Charger 30W,Electronics,4,8.99,North
ORD-04462,2026-08-06,ST-005,SKU-AP-005,Rain Jacket,Apparel,1,18.99,Central
ORD-02680,2026-06-04,ST-003,SKU-BE-004,Hand Cream 100ml,Beauty,2,1.99,East
ORD-00744,2026-03-27,ST-008,SKU-GR-002,Green Tea Box 25pk,Grocery,4,2.49,East
ORD-04123,2026-07-24,ST-005,SKU-TY-004,Board Game Family Pack,Toys,2,14.99,North
ORD-02447,2026-05-26,ST-010,SKU-AP-005,Rain Jacket,Apparel,1,18.99,West
ORD-02052,2026-05-12,ST-024,SKU-EL-004,Power Bank 10000mAh,Electronics,1,12.99,South
ORD-04373,2026-08-03,ST-011,SKU-ST-001,Notebook A5 Ruled,Stationery,1,1.29,South
ORD-01507,2026-04-23,ST-003,SKU-GR-002,Green Tea Box 25pk,Grocery,2,2.49,South
ORD-04506,2026-08-07,ST-011,SKU-HM-004,Non-stick Pan 24cm,Home,3,9.99,West
ORD-01945,2026-05-08,ST-007,SKU-TY-002,Building Blocks 100pc,Toys,1,12.99,Central
ORD-05040,2026-08-25,ST-022,SKU-BE-005,Lip Balm Pack of 3,Beauty,5,1.49,North
ORD-01889,2026-05-06,ST-003,SKU-AP-005,Rain Jacket,Apparel,2,18.99,Central
ORD-03527,2026-07-04,ST-012,SKU-EL-003,Bluetooth Speaker,Electronics,2,24.99,East
ORD-01041,2026-04-05,ST-008,SKU-AP-005,Rain Jacket,Apparel,3,18.99,South
ORD-02479,2026-05-28,ST-016,SKU-BE-002,Sunscreen SPF 50,Beauty,2,5.49,North
ORD-01369,2026-04-17,ST-018,SKU-TY-002,Building Blocks 100pc,Toys,2,12.99,Central
ORD-04894,2026-08-20,ST-017,SKU-TY-005,Remote Control Car,Toys,1,16.99,East
ORD-00059,2026-03-02,ST-007,SKU-HM-005,Storage Basket Set,Home,5,6.99,East
ORD-03914,2026-07-17,ST-011,SKU-EL-001,Wireless Earbuds,Electronics,1,18.49,North
ORD-05076,2026-08-27,ST-017,SKU-ST-002,Gel Pen Pack of 10,Stationery,2,1.49,South
ORD-01238,2026-04-13,ST-024,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,1,8.99,South
ORD-02607,2026-06-02,ST-020,SKU-AP-001,Cotton T-Shirt,Apparel,1,4.99,North
ORD-04822,2026-08-18,ST-018,SKU-HM-002,LED Desk Lamp,Home,2,11.99,South
ORD-02795,2026-06-08,ST-016,SKU-TY-003,Plush Bear Medium,Toys,4,6.49,South
ORD-03415,2026-07-01,ST-006,SKU-TY-002,Building Blocks 100pc,Toys,5,12.99,South
ORD-02435,2026-05-26,ST-003,SKU-HM-001,Ceramic Mug Set,Home,4,5.99,South
ORD-01076,2026-04-06,ST-005,SKU-AP-005,Rain Jacket,Apparel,2,18.99,East
ORD-00520,2026-03-18,ST-023,SKU-TY-003,Plush Bear Medium,Toys,2,6.49,South
ORD-03430,2026-07-01,ST-022,SKU-HM-003,Cotton Bedsheet Set,Home,1,14.99,Central
ORD-02036,2026-05-11,ST-024,SKU-AP-001,Cotton T-Shirt,Apparel,1,4.99,East
ORD-00689,2026-03-24,ST-014,SKU-ST-003,Desk Organizer,Stationery,5,5.99,North
ORD-03572,2026-07-06,ST-011,SKU-HM-003,Cotton Bedsheet Set,Home,5,14.99,Central
ORD-00254,2026-03-09,ST-006,SKU-AP-005,Rain Jacket,Apparel,4,18.99,West
ORD-01343,2026-04-16,ST-006,SKU-GR-005,Dark Chocolate Bar,Grocery,2,1.79,West
ORD-01764,2026-05-02,ST-016,SKU-EL-005,Smartwatch Band,Electronics,2,7.99,West
ORD-03466,2026-07-02,ST-022,SKU-EL-003,Bluetooth Speaker,Electronics,4,24.99,North
ORD-03480,2026-07-03,ST-003,SKU-AP-004,Wool Socks 3-pack,Apparel,1,3.49,West
ORD-02545,2026-05-30,ST-023,SKU-EL-001,Wireless Earbuds,Electronics,3,18.49,South
ORD-01488,2026-04-22,ST-001,SKU-AP-005,Rain Jacket,Apparel,5,18.99,East
ORD-00824,2026-03-29,ST-013,SKU-HM-004,Non-stick Pan 24cm,Home,2,9.99,Central
ORD-03159,2026-06-21,ST-016,SKU-TY-004,Board Game Family Pack,Toys,5,14.99,East
ORD-01685,2026-04-29,ST-022,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,2,1.99,East
ORD-00083,2026-03-03,ST-018,SKU-HM-002,LED Desk Lamp,Home,2,11.99,North
ORD-00374,2026-03-13,ST-003,SKU-HM-003,Cotton Bedsheet Set,Home,3,14.99,Central
ORD-03408,2026-06-30,ST-022,SKU-AP-001,Cotton T-Shirt,Apparel,5,4.99,North
ORD-01790,2026-05-03,ST-005,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,West
ORD-00942,2026-04-02,ST-011,SKU-TY-002,Building Blocks 100pc,Toys,1,12.99,North
ORD-02019,2026-05-11,ST-012,SKU-TY-002,Building Blocks 100pc,Toys,2,12.99,West
ORD-02422,2026-05-25,ST-019,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,2,1.99,East
ORD-03920,2026-07-17,ST-005,SKU-TY-003,Plush Bear Medium,Toys,1,6.49,Central
ORD-02423,2026-05-25,ST-023,SKU-EL-004,Power Bank 10000mAh,Electronics,4,12.99,North
ORD-05035,2026-08-25,ST-012,SKU-EL-002,USB-C Charger 30W,Electronics,5,8.99,Central
ORD-05078,2026-08-27,ST-002,SKU-GR-005,Dark Chocolate Bar,Grocery,2,1.79,Central
ORD-05024,2026-08-25,ST-001,SKU-ST-002,Gel Pen Pack of 10,Stationery,5,1.49,South
ORD-03245,2026-06-24,ST-006,SKU-ST-004,Sticky Notes Set,Stationery,3,0.99,Central
ORD-02903,2026-06-12,ST-010,SKU-TY-001,Wooden Puzzle Set,Toys,4,7.99,Central
ORD-04703,2026-08-14,ST-010,SKU-BE-003,Shampoo 400ml,Beauty,2,3.49,Central
ORD-01562,2026-04-25,ST-005,SKU-EL-001,Wireless Earbuds,Electronics,5,18.49,West
ORD-00569,2026-03-20,ST-015,SKU-AP-005,Rain Jacket,Apparel,2,18.99,North
ORD-02086,2026-05-13,ST-003,SKU-TY-002,Building Blocks 100pc,Toys,2,12.99,East
ORD-01558,2026-04-25,ST-012,SKU-ST-002,Gel Pen Pack of 10,Stationery,1,1.49,East
ORD-02672,2026-06-04,ST-022,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,4,1.99,South
ORD-04220,2026-07-28,ST-005,SKU-ST-003,Desk Organizer,Stationery,4,5.99,Central
ORD-01256,2026-04-13,ST-018,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,3,2.49,West
ORD-03853,2026-07-15,ST-023,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,1,2.49,West
ORD-02659,2026-06-04,ST-001,SKU-HM-003,Cotton Bedsheet Set,Home,2,14.99,South
ORD-01668,2026-04-28,ST-016,SKU-ST-004,Sticky Notes Set,Stationery,1,0.99,South
ORD-03387,2026-06-30,ST-008,SKU-HM-001,Ceramic Mug Set,Home,2,5.99,East
ORD-04390,2026-08-03,ST-002,SKU-AP-001,Cotton T-Shirt,Apparel,5,4.99,East
ORD-04916,2026-08-21,ST-002,SKU-TY-005,Remote Control Car,Toys,2,16.99,North
ORD-02976,2026-06-15,ST-006,SKU-BE-003,Shampoo 400ml,Beauty,4,3.49,West
ORD-00593,2026-03-21,ST-003,SKU-HM-003,Cotton Bedsheet Set,Home,1,14.99,Central
ORD-01988,2026-05-09,ST-004,SKU-BE-003,Shampoo 400ml,Beauty,4,3.49,East
ORD-02908,2026-06-12,ST-007,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,4,2.49,West
ORD-01475,2026-04-21,ST-018,SKU-AP-003,Denim Jacket,Apparel,5,23.99,East
ORD-04192,2026-07-27,ST-016,SKU-GR-001,Organic Almonds 500g,Grocery,3,6.49,South
ORD-00986,2026-04-03,ST-012,SKU-HM-002,LED Desk Lamp,Home,5,11.99,East
ORD-02179,2026-05-17,ST-022,SKU-HM-005,Storage Basket Set,Home,4,6.99,Central
ORD-05093,2026-08-27,ST-002,SKU-AP-002,Running Shoes,Apparel,1,29.99,East
ORD-02842,2026-06-10,ST-014,SKU-HM-005,Storage Basket Set,Home,3,6.99,West
